t,rsp1,ppg1,rsp2,ppg2
366.95,0.83578,0.57283,0.21114,0.6393
366.96,0.84555,0.56696,0.21017,0.62463
366.97,0.85533,0.56012,0.20821,0.60899
366.98,0.86413,0.5523,0.20723,0.59335
366.98,0.87292,0.54448,0.20528,0.57869
366.99,0.8827,0.53372,0.2043,0.56403
367,0.89247,0.52297,0.20235,0.55034
367.01,0.90127,0.51222,0.20137,0.53763
367.02,0.91105,0.50147,0.19941,0.52688
367.02,0.91984,0.49071,0.19844,0.51808
367.03,0.92962,0.48289,0.19648,0.51124
367.04,0.93744,0.47703,0.1955,0.50342
367.05,0.94624,0.47116,0.19355,0.4956
367.06,0.95503,0.4653,0.19257,0.48778
367.06,0.96481,0.46041,0.19062,0.47996
367.07,0.97556,0.45846,0.18964,0.47312
367.08,0.98534,0.45748,0.18866,0.4653
367.09,0.99316,0.45748,0.18768,0.45748
367.1,1,0.4565,0.18671,0.44966
367.1,1,0.45455,0.18573,0.44184
367.11,1,0.45064,0.18475,0.43304
367.12,1,0.44673,0.18475,0.42326
367.13,1,0.44184,0.18475,0.41544
367.14,1,0.43891,0.18475,0.40762
367.14,1,0.435,0.18475,0.3998
367.15,1,0.43109,0.18573,0.39101
367.16,1,0.42815,0.18671,0.38319
367.17,1,0.42522,0.18768,0.37537
367.18,1,0.42229,0.18866,0.36852
367.18,1,0.4174,0.19062,0.36364
367.19,1,0.41349,0.19257,0.35777
367.2,1,0.40958,0.19453,0.35288
367.21,1,0.40762,0.19648,0.348
367.22,1,0.40567,0.19844,0.34311
367.22,1,0.40567,0.20137,0.33822
367.23,1,0.40567,0.2043,0.33529
367.24,1,0.40665,0.20821,0.3304
367.25,1,0.40762,0.21114,0.32649
367.26,1,0.40762,0.21505,0.32258
367.26,1,0.40665,0.21896,0.31769
367.27,1,0.40469,0.22287,0.31378
367.28,1,0.40371,0.22678,0.30987
367.29,1,0.40274,0.23069,0.30596
367.3,1,0.40176,0.23558,0.30205
367.3,1,0.40176,0.23949,0.29912
367.31,1,0.40176,0.24438,0.29521
367.32,1,0.40274,0.24829,0.29228
367.33,1,0.40469,0.25318,0.29032
367.34,1,0.40567,0.25709,0.28837
367.34,1,0.40469,0.26197,0.28641
367.35,1,0.40469,0.26588,0.28446
367.36,0.99804,0.40371,0.26979,0.28152
367.37,0.99511,0.40176,0.2737,0.27957
367.38,0.97947,0.39883,0.27761,0.27761
367.38,0.96383,0.39785,0.28152,0.27566
367.39,0.94526,0.39589,0.28543,0.27273
367.4,0.92571,0.39394,0.28935,0.27077
367.41,0.90323,0.39296,0.29326,0.26784
367.42,0.88172,0.39296,0.29814,0.26393
367.42,0.85728,0.39198,0.30303,0.261
367.43,0.83382,0.39394,0.30792,0.26002
367.44,0.81232,0.39589,0.31378,0.25806
367.45,0.78983,0.3998,0.31867,0.25611
367.46,0.76931,0.40665,0.32258,0.25415
367.46,0.7478,0.41642,0.32747,0.2522
367.47,0.72727,0.43011,0.33138,0.25122
367.48,0.70577,0.4477,0.33529,0.24927
367.49,0.68426,0.46725,0.3392,0.24829
367.5,0.66373,0.4868,0.34409,0.24633
367.5,0.64516,0.50635,0.348,0.24536
367.51,0.62659,0.52199,0.35191,0.24633
367.52,0.60997,0.5347,0.35582,0.25024
367.53,0.59433,0.54643,0.35875,0.25709
367.54,0.57869,0.55718,0.36266,0.26882
367.54,0.56403,0.565,0.36657,0.28739
367.55,0.54936,0.57087,0.3695,0.31476
367.56,0.5347,0.57283,0.37341,0.35093
367.57,0.52102,0.57283,0.3783,0.39296
367.58,0.50733,0.57185,0.38221,0.43891
367.58,0.49462,0.56989,0.3871,0.51222
367.59,0.48192,0.56598,0.39198,0.55816
367.6,0.47019,0.55621,0.39785,0.60117
367.61,0.45943,0.54936,0.40274,0.65494
367.62,0.44966,0.54154,0.40762,0.67937
367.62,0.43988,0.5259,0.41251,0.69599
367.63,0.43109,0.51417,0.4174,0.70968
367.64,0.42229,0.50244,0.42326,0.71848
367.65,0.41447,0.49071,0.42913,0.72239
367.66,0.40665,0.4741,0.43402,0.72239
367.66,0.40078,0.46237,0.43988,0.71848
367.67,0.39394,0.45357,0.44477,0.71163
367.68,0.38807,0.44379,0.44966,0.70088
367.69,0.38221,0.43988,0.45455,0.68915
367.7,0.3783,0.43793,0.45846,0.67546
367.7,0.37341,0.43695,0.46334,0.65982
367.71,0.37048,0.43695,0.46823,0.64418
367.72,0.36657,0.43597,0.47312,0.62952
367.73,0.36461,0.43597,0.47801,0.61486
367.74,0.36266,0.43402,0.48289,0.60117
367.74,0.36168,0.43109,0.48778,0.58651
367.75,0.35973,0.42913,0.49169,0.57185
367.76,0.35875,0.42717,0.4956,0.55718
367.77,0.35777,0.42424,0.49853,0.54252
367.78,0.35777,0.42326,0.50147,0.52884
367.78,0.35679,0.42131,0.50342,0.51613
367.79,0.35777,0.41935,0.50538,0.50538
367.8,0.35777,0.4174,0.50635,0.49462
367.81,0.35875,0.41447,0.50831,0.48583
367.82,0.3607,0.41153,0.50929,0.47898
367.82,0.36168,0.4086,0.51026,0.47312
367.83,0.36266,0.40665,0.51124,0.46628
367.84,0.36364,0.40371,0.51222,0.46041
367.85,0.36461,0.40078,0.5132,0.45455
367.86,0.36559,0.3998,0.51515,0.4477
367.86,0.36657,0.3998,0.51711,0.44086
367.87,0.36852,0.3998,0.51906,0.43402
367.88,0.3695,0.3998,0.52199,0.4262
367.89,0.37146,0.40176,0.52395,0.41935
367.9,0.37243,0.40371,0.52688,0.41153
367.9,0.37439,0.40567,0.53079,0.40567
367.91,0.37537,0.40665,0.53372,0.39883
367.92,0.37732,0.40762,0.53666,0.39198
367.93,0.3783,0.40665,0.54057,0.38514
367.94,0.37928,0.40567,0.54448,0.3783
367.94,0.37928,0.40469,0.54741,0.37048
367.95,0.37928,0.40371,0.55132,0.36266
367.96,0.3783,0.40371,0.55621,0.35582
367.97,0.37732,0.40371,0.56012,0.34995
367.98,0.37537,0.40469,0.565,0.34409
367.98,0.37341,0.40665,0.56989,0.3392
367.99,0.37146,0.40665,0.57478,0.33431
368,0.3695,0.40762,0.57967,0.32942
368.01,0.36657,0.40762,0.58456,0.32551
368.02,0.36266,0.40762,0.58944,0.32258
368.02,0.35875,0.40762,0.59335,0.31965
368.03,0.35386,0.40762,0.59824,0.31672
368.04,0.348,0.40665,0.60215,0.31281
368.05,0.34115,0.40469,0.60704,0.30987
368.06,0.33431,0.40469,0.61193,0.30596
368.06,0.32649,0.40567,0.61681,0.30205
368.07,0.31769,0.40665,0.62268,0.29814
368.08,0.31085,0.4086,0.62757,0.29521
368.09,0.30303,0.41349,0.63148,0.2913
368.1,0.29619,0.42131,0.63636,0.28739
368.1,0.28935,0.43206,0.64027,0.28446
368.11,0.2825,0.44868,0.64418,0.28152
368.12,0.27566,0.46921,0.64809,0.27957
368.13,0.26882,0.49267,0.652,0.27859
368.14,0.26197,0.51613,0.65591,0.27664
368.14,0.25611,0.53861,0.65982,0.2737
368.15,0.25024,0.55914,0.66276,0.27175
368.16,0.24536,0.57478,0.66667,0.26979
368.17,0.24047,0.58651,0.6696,0.26686
368.18,0.23754,0.59433,0.67253,0.26491
368.18,0.23363,0.59824,0.67449,0.26197
368.19,0.23069,0.6002,0.67742,0.26002
368.2,0.22874,0.6002,0.67937,0.25709
368.21,0.22581,0.59922,0.68231,0.25513
368.22,0.22385,0.59824,0.68426,0.25318
368.22,0.2219,0.59531,0.68622,0.2522
368.23,0.21896,0.5914,0.68817,0.25122
368.24,0.21701,0.58749,0.69013,0.25024
368.25,0.21505,0.58456,0.69208,0.24927
368.26,0.2131,0.58065,0.69404,0.24927
368.26,0.21114,0.57283,0.69599,0.24829
368.27,0.20821,0.56305,0.69795,0.24829
368.28,0.20528,0.55034,0.6999,0.24829
368.29,0.20137,0.53763,0.70283,0.24829
368.3,0.19844,0.52493,0.70479,0.25024
368.3,0.19453,0.51417,0.70772,0.25611
368.31,0.19062,0.50538,0.71065,0.26686
368.32,0.18671,0.49853,0.71261,0.28152
368.33,0.18377,0.49169,0.71457,0.30205
368.34,0.17889,0.4868,0.7175,0.3304
368.34,0.17498,0.48485,0.71945,0.36657
368.35,0.17107,0.48387,0.72141,0.40958
368.36,0.16716,0.48289,0.72336,0.45455
368.37,0.16325,0.48289,0.72532,0.50147
368.38,0.15934,0.48192,0.72727,0.54643
368.38,0.15738,0.47996,0.72923,0.58749
368.39,0.15445,0.47801,0.73216,0.62366
368.4,0.15249,0.47605,0.73509,0.65298
368.41,0.15054,0.47214,0.73607,0.67644
368.42,0.14956,0.46823,0.73803,0.6911
368.42,0.14858,0.46432,0.73998,0.6999
368.43,0.14858,0.46041,0.74096,0.70479
368.44,0.14858,0.4565,0.74194,0.70674
368.45,0.14858,0.45259,0.74291,0.70381
368.46,0.14858,0.44966,0.74389,0.69697
368.46,0.14956,0.44673,0.74585,0.68817
368.47,0.15054,0.44282,0.74585,0.6696
368.48,0.15249,0.43988,0.74585,0.65689
368.49,0.15445,0.43597,0.74487,0.64223
368.5,0.1564,0.43304,0.74487,0.61877
368.5,0.15836,0.43011,0.74291,0.60606
368.51,0.16031,0.42717,0.74194,0.59433
368.52,0.16325,0.42326,0.73998,0.58162
368.53,0.16618,0.41838,0.73803,0.56696
368.54,0.17009,0.41544,0.73607,0.5523
368.54,0.174,0.41251,0.73314,0.53861
368.55,0.17693,0.40958,0.72923,0.5259
368.56,0.17986,0.4086,0.7263,0.51417
368.57,0.18377,0.4086,0.72239,0.5044
368.58,0.18573,0.40762,0.71945,0.49462
368.58,0.18866,0.40762,0.71554,0.48778
368.59,0.19062,0.40762,0.71261,0.47996
368.6,0.19159,0.40762,0.7087,0.4741
368.61,0.19257,0.40762,0.70577,0.46823
368.62,0.19355,0.40762,0.70186,0.46237
368.62,0.19355,0.40762,0.69892,0.4565
368.63,0.19453,0.40762,0.69599,0.45064
368.64,0.19355,0.40762,0.69306,0.44575
368.65,0.19355,0.40762,0.6911,0.43988
368.66,0.19062,0.40762,0.68817,0.43304
368.66,0.18866,0.40762,0.68622,0.4262
368.67,0.18377,0.40665,0.68328,0.41935
368.68,0.17986,0.40665,0.68035,0.41251
368.69,0.174,0.40665,0.6784,0.40665
368.7,0.16813,0.40665,0.67546,0.3998
368.7,0.16129,0.40665,0.67253,0.39492
368.71,0.15445,0.40762,0.6696,0.39003
368.72,0.14858,0.40665,0.66667,0.38319
368.73,0.14272,0.40665,0.66373,0.37537
368.74,0.13783,0.40665,0.66178,0.36852
368.74,0.13294,0.40762,0.65885,0.3607
368.75,0.12805,0.40958,0.65689,0.35386
368.76,0.12317,0.41544,0.65591,0.348
368.77,0.11828,0.4262,0.65396,0.34213
368.78,0.11339,0.44282,0.652,0.33627
368.78,0.10948,0.46334,0.65005,0.33236
368.79,0.10557,0.48192,0.64809,0.32845
368.8,0.10362,0.49853,0.64712,0.32649
368.81,0.10068,0.51711,0.64418,0.32454
368.82,0.10068,0.53568,0.64223,0.32454
368.82,0.099707,0.55327,0.64027,0.32356
368.83,0.10068,0.56696,0.63734,0.32063
368.84,0.10264,0.57771,0.63441,0.31769
368.85,0.10459,0.58553,0.63245,0.31476
368.86,0.10655,0.59042,0.62952,0.31085
368.86,0.10948,0.59238,0.62659,0.30792
368.87,0.11241,0.59238,0.62366,0.30499
368.88,0.11437,0.58944,0.62072,0.30205
368.89,0.1173,0.58749,0.61779,0.30108
368.9,0.11926,0.58456,0.61486,0.29814
368.9,0.12121,0.58162,0.61193,0.29717
368.91,0.12317,0.57771,0.60899,0.29619
368.92,0.12512,0.57283,0.60508,0.29423
368.93,0.1261,0.565,0.6002,0.2913
368.94,0.12708,0.55425,0.59531,0.28935
368.94,0.12903,0.54252,0.59042,0.28837
368.95,0.13001,0.52884,0.58553,0.28641
368.96,0.13099,0.51515,0.58065,0.28543
368.97,0.13294,0.5044,0.57478,0.28543
368.98,0.13294,0.49658,0.56891,0.28446
368.98,0.13392,0.48974,0.56305,0.28446
368.99,0.13294,0.48387,0.55621,0.28446
369,0.13294,0.47996,0.54936,0.2825
369.01,0.13196,0.47801,0.54154,0.28152
369.02,0.13099,0.47703,0.5347,0.28055
369.02,0.13001,0.47703,0.52688,0.28055
369.03,0.12903,0.47605,0.51906,0.27957
369.04,0.12805,0.47507,0.51124,0.27957
369.05,0.12805,0.47214,0.5044,0.27859
369.06,0.12805,0.47019,0.49756,0.27761
369.06,0.12805,0.4653,0.49071,0.27859
369.07,0.12903,0.46139,0.48387,0.28152
369.08,0.13001,0.45748,0.47801,0.28935
369.09,0.13099,0.45455,0.47116,0.30303
369.1,0.13294,0.45064,0.4653,0.32356
369.1,0.1349,0.44575,0.45943,0.34702
369.11,0.13685,0.44184,0.45357,0.37439
369.12,0.13783,0.43695,0.44868,0.41153
369.13,0.13978,0.43402,0.44379,0.45552
369.14,0.14272,0.43011,0.43891,0.52688
369.14,0.14565,0.4262,0.43402,0.57283
369.15,0.14956,0.42326,0.42913,0.61681
369.16,0.15249,0.42033,0.42424,0.67351
369.17,0.15836,0.4174,0.41935,0.70283
369.18,0.16325,0.41349,0.41447,0.72434
369.18,0.16911,0.41056,0.40958,0.739
369.19,0.17595,0.40958,0.40371,0.7478
369.2,0.18182,0.4086,0.39883,0.75073
369.21,0.18768,0.4086,0.39492,0.74976
369.22,0.19453,0.4086,0.39003,0.74487
369.22,0.20039,0.40762,0.38612,0.73803
369.23,0.20821,0.40665,0.38123,0.72923
369.24,0.21603,0.40762,0.37634,0.71848
369.25,0.22483,0.40665,0.37146,0.70674
369.26,0.2346,0.40567,0.36657,0.69306
369.26,0.2434,0.40469,0.3607,0.6784
369.27,0.2522,0.40274,0.35582,0.66276
369.28,0.26002,0.40078,0.34995,0.64614
369.29,0.26882,0.3998,0.34506,0.62952
369.3,0.27664,0.39883,0.3392,0.61388
369.3,0.28543,0.39785,0.33236,0.6002
369.31,0.29326,0.39589,0.32551,0.58651
369.32,0.30108,0.39492,0.31672,0.57283
369.33,0.30792,0.39394,0.3089,0.56109
369.34,0.31378,0.39296,0.29912,0.55034
369.34,0.31965,0.39198,0.29032,0.54057
369.35,0.32551,0.39101,0.28055,0.53177
369.36,0.32942,0.39101,0.27077,0.52493
369.37,0.33333,0.39101,0.26197,0.51808
369.38,0.33724,0.39101,0.25318,0.51222
369.38,0.34018,0.39296,0.24536,0.50538
369.39,0.34409,0.39589,0.23851,0.49853
369.4,0.34702,0.39785,0.23069,0.49169
369.41,0.35093,0.40078,0.22287,0.4868
369.42,0.35484,0.40371,0.21505,0.48094
369.42,0.35777,0.4086,0.20723,0.4741
369.43,0.36168,0.4174,0.20235,0.46628
369.44,0.36461,0.43109,0.19648,0.45748
369.45,0.36852,0.44868,0.19257,0.44868
369.46,0.37341,0.47019,0.18768,0.43988
369.46,0.3783,0.49365,0.18475,0.43011
369.47,0.38514,0.51515,0.18182,0.42033
369.48,0.39198,0.5347,0.17889,0.41153
369.49,0.40078,0.54936,0.17595,0.40274
369.5,0.40958,0.56109,0.17498,0.39492
369.5,0.41935,0.56989,0.174,0.38807
369.51,0.42913,0.57674,0.174,0.38123
369.52,0.43695,0.58162,0.174,0.37439
369.53,0.44575,0.58456,0.174,0.36657
369.54,0.45357,0.58456,0.174,0.35973
369.54,0.46237,0.5826,0.17498,0.35386
369.55,0.47116,0.58065,0.17498,0.34897
369.56,0.47996,0.57771,0.17595,0.34311
369.57,0.49071,0.5738,0.17791,0.33724
369.58,0.50049,0.56891,0.17889,0.33236
369.58,0.50929,0.56207,0.18084,0.32649
369.59,0.51906,0.55327,0.18182,0.3216
369.6,0.52688,0.5435,0.18377,0.31769
369.61,0.5347,0.53079,0.18475,0.31574
369.62,0.54252,0.51808,0.18671,0.31183
369.62,0.55132,0.50635,0.18671,0.3089
369.63,0.55914,0.49365,0.18768,0.30499
369.64,0.56794,0.48289,0.18768,0.30108
369.65,0.57674,0.47312,0.18866,0.29814
369.66,0.58553,0.46628,0.18768,0.29521
369.66,0.59335,0.46237,0.18768,0.29326
369.67,0.60215,0.46041,0.18768,0.29326
369.68,0.60997,0.45943,0.18671,0.29228
369.69,0.61877,0.45846,0.18671,0.29228
369.7,0.62659,0.45846,0.18573,0.29228
369.7,0.63441,0.4565,0.18475,0.29326
369.71,0.64418,0.45455,0.18377,0.29326
369.72,0.65298,0.45161,0.1828,0.29326
369.73,0.66276,0.44868,0.18182,0.29228
369.74,0.67351,0.44477,0.17986,0.2913
369.74,0.68328,0.43988,0.17791,0.28935
369.75,0.69306,0.43695,0.17693,0.28935
369.76,0.70381,0.43304,0.17595,0.28837
369.77,0.71359,0.43011,0.17498,0.28837
369.78,0.72532,0.42717,0.17498,0.28837
369.78,0.73705,0.42326,0.17498,0.28837
369.79,0.75073,0.41935,0.17498,0.28739
369.8,0.76442,0.41544,0.17595,0.28739
369.81,0.7781,0.41056,0.17791,0.28641
369.82,0.79179,0.40762,0.17889,0.28446
369.82,0.80645,0.40469,0.18084,0.28152
369.83,0.82111,0.40274,0.1828,0.27859
369.84,0.83382,0.40176,0.18475,0.27859
369.85,0.84751,0.40176,0.18671,0.28152
369.86,0.85924,0.40078,0.18964,0.28935
369.86,0.87195,0.3998,0.19159,0.30401
369.87,0.88465,0.39883,0.19453,0.32649
369.88,0.89736,0.39785,0.19746,0.35679
369.89,0.91105,0.39687,0.20039,0.39394
369.9,0.92473,0.39785,0.2043,0.43109
369.9,0.93646,0.39883,0.20723,0.46823
369.91,0.94819,0.40176,0.21017,0.51124
369.92,0.95894,0.40371,0.2131,0.55718
369.93,0.96872,0.40567,0.21505,0.60215
369.94,0.97947,0.40567,0.21799,0.64321
369.94,0.98925,0.40665,0.21896,0.67742
369.95,0.99511,0.40469,0.22092,0.70577
369.96,1,0.40469,0.22287,0.7263
369.97,1,0.40371,0.22385,0.73998
369.98,1,0.40371,0.22483,0.7478
369.98,1,0.40469,0.22581,0.75073
369.99,1,0.40469,0.22581,0.74976
370,1,0.40469,0.22581,0.74487
370.01,1,0.40469,0.22581,0.73705
370.02,1,0.40274,0.22581,0.72825
370.02,1,0.3998,0.22581,0.7175
370.03,1,0.39785,0.22581,0.70577
370.04,1,0.39589,0.22581,0.69208
370.05,1,0.39492,0.22483,0.67742
370.06,1,0.39687,0.22483,0.66276
370.06,1,0.39883,0.22385,0.64712
370.07,1,0.40176,0.22287,0.63148
370.08,1,0.40762,0.2219,0.61584
370.09,1,0.41349,0.22092,0.6002
370.1,1,0.42229,0.21994,0.58651
370.1,1,0.43597,0.21799,0.5738
370.11,1,0.45259,0.21603,0.56012
370.12,1,0.47214,0.21408,0.54741
370.13,1,0.49267,0.21114,0.53568
370.14,1,0.5132,0.20919,0.52493
370.14,1,0.53275,0.20723,0.51613
370.15,1,0.54936,0.20528,0.50733
370.16,1,0.56403,0.20332,0.49951
370.17,1,0.57478,0.20137,0.49365
370.18,1,0.5826,0.19941,0.4868
370.18,1,0.58651,0.19746,0.48094
370.19,1,0.58651,0.19648,0.4741
370.2,1,0.58553,0.19453,0.46725
370.21,0.99902,0.58358,0.19257,0.46041
370.22,0.99707,0.58065,0.19159,0.45259
370.22,0.99511,0.57674,0.18964,0.44282
370.23,0.99413,0.56989,0.18866,0.43402
370.24,0.99316,0.56109,0.18768,0.42424
370.25,0.99218,0.55034,0.18768,0.41544
370.26,0.99218,0.53763,0.18671,0.40665
370.26,0.99218,0.52395,0.18671,0.39883
370.27,0.99316,0.51026,0.18671,0.39198
370.28,0.99413,0.49853,0.18671,0.38416
370.29,0.99609,0.48974,0.18671,0.37732
370.3,0.99902,0.48289,0.18768,0.37146
370.3,1,0.47605,0.18768,0.36755
370.31,1,0.47019,0.18866,0.36168
370.32,1,0.4653,0.18866,0.35582
370.33,1,0.46334,0.18964,0.34995
370.34,1,0.46237,0.18964,0.34311
370.34,1,0.46139,0.19062,0.33724
370.35,1,0.46139,0.19159,0.33138
370.36,1,0.46041,0.19257,0.32649
370.37,1,0.45846,0.19257,0.3216
370.38,1,0.45552,0.19355,0.31769
370.38,1,0.45161,0.19453,0.31476
370.39,1,0.44868,0.1955,0.31281
370.4,1,0.44477,0.1955,0.31085
370.41,1,0.44184,0.19648,0.3089
370.42,1,0.43793,0.19746,0.30596
370.42,1,0.43402,0.19844,0.30303
370.43,1,0.43011,0.19844,0.29912
370.44,1,0.42522,0.19941,0.29717
370.45,1,0.42033,0.20039,0.29423
370.46,1,0.41544,0.20137,0.29228
370.46,1,0.41153,0.20137,0.28935
370.47,1,0.40762,0.20235,0.28739
370.48,1,0.40371,0.20332,0.28446
370.49,1,0.40274,0.2043,0.2825
370.5,1,0.40176,0.2043,0.28152
370.5,1,0.3998,0.20528,0.28055
370.51,1,0.39883,0.20626,0.27957
370.52,1,0.39785,0.20821,0.27859
370.53,0.99316,0.39785,0.21017,0.27664
370.54,0.98729,0.3998,0.21212,0.27566
370.54,0.97165,0.40176,0.21505,0.26784
370.55,0.95699,0.40371,0.21701,0.25806
370.56,0.94233,0.40567,0.21896,0.2522
370.57,0.92669,0.40665,0.22092,0.24731
370.58,0.90811,0.40665,0.22287,0.24438
370.58,0.88954,0.40665,0.22581,0.24145
370.59,0.86706,0.40665,0.22874,0.23949
370.6,0.84457,0.40665,0.23265,0.23851
370.61,0.81916,0.40665,0.23656,0.23656
370.62,0.79374,0.40665,0.24047,0.2346
370.62,0.76637,0.40567,0.24536,0.23363
370.63,0.739,0.40567,0.25122,0.23656
370.64,0.71457,0.40567,0.25611,0.2434
370.65,0.68915,0.40567,0.261,0.25709
370.66,0.66569,0.40469,0.26686,0.27859
370.66,0.64321,0.40274,0.27175,0.30987
370.67,0.61779,0.3998,0.27664,0.348
370.68,0.59335,0.39785,0.2825,0.39394
370.69,0.56891,0.39687,0.28837,0.44379
370.7,0.5435,0.39589,0.29423,0.48876
370.7,0.52004,0.39394,0.3001,0.53079
370.71,0.49756,0.39296,0.30499,0.5738
370.72,0.47703,0.39394,0.31085,0.61486
370.73,0.4565,0.39589,0.31476,0.65103
370.74,0.43793,0.3998,0.31965,0.68035
370.74,0.41838,0.40665,0.32454,0.70186
370.75,0.40078,0.4174,0.32942,0.71554
370.76,0.38319,0.43402,0.33529,0.72141
370.77,0.36755,0.45357,0.34115,0.72141
370.78,0.35288,0.47507,0.34702,0.7175
370.78,0.34018,0.49365,0.35288,0.71065
370.79,0.32747,0.51124,0.35875,0.70283
370.8,0.31672,0.52884,0.36461,0.69306
370.81,0.30694,0.54545,0.3695,0.68231
370.82,0.29814,0.55914,0.37537,0.67155
370.82,0.29032,0.56891,0.37928,0.65787
370.83,0.28446,0.57674,0.38416,0.64418
370.84,0.27859,0.58162,0.38807,0.62854
370.85,0.27468,0.58553,0.39198,0.6129
370.86,0.27077,0.58651,0.39589,0.59629
370.86,0.26784,0.58553,0.3998,0.57869
370.87,0.26491,0.58358,0.40274,0.56207
370.88,0.26197,0.57967,0.40567,0.54448
370.89,0.26002,0.57576,0.4086,0.52884
370.9,0.25806,0.56891,0.41153,0.51515
370.9,0.25709,0.56109,0.41447,0.50342
370.91,0.25513,0.5523,0.4174,0.49169
370.92,0.25415,0.54154,0.41935,0.48094
370.93,0.2522,0.52884,0.42229,0.47312
370.94,0.25122,0.51613,0.42424,0.4653
370.94,0.24927,0.5044,0.42717,0.45943
370.95,0.24829,0.4956,0.42913,0.45259
370.96,0.24633,0.4868,0.43109,0.44673
370.97,0.24536,0.48094,0.43304,0.43988
370.98,0.24438,0.47703,0.435,0.43304
370.98,0.2434,0.47507,0.43597,0.42522
370.99,0.24438,0.4741,0.43695,0.41838
371,0.24438,0.47312,0.43988,0.41056
371.01,0.24536,0.47312,0.44282,0.40176
371.02,0.24731,0.47312,0.44575,0.39296
371.02,0.24927,0.47312,0.44966,0.38416
371.03,0.25024,0.47312,0.45259,0.37537
371.04,0.2522,0.47214,0.45552,0.36657
371.05,0.25513,0.47116,0.45846,0.35777
371.06,0.25806,0.47116,0.46139,0.34995
371.06,0.26197,0.46823,0.4653,0.34213
371.07,0.26686,0.4653,0.46921,0.33529
371.08,0.27273,0.46139,0.4741,0.32942
371.09,0.27761,0.45846,0.47898,0.32356
371.1,0.28348,0.45455,0.48387,0.31965
371.1,0.28935,0.45161,0.48974,0.31574
371.11,0.29521,0.44966,0.49658,0.31183
371.12,0.3001,0.4477,0.50244,0.30792
371.13,0.30596,0.44477,0.50831,0.30499
371.14,0.30987,0.44282,0.5132,0.30108
371.14,0.31476,0.44184,0.51808,0.29717
371.15,0.31867,0.43891,0.52297,0.29326
371.16,0.32356,0.43597,0.52688,0.28935
371.17,0.32845,0.43206,0.53177,0.28446
371.18,0.33236,0.42815,0.53568,0.27957
371.18,0.33627,0.42424,0.54057,0.27468
371.19,0.3392,0.42033,0.54448,0.27175
371.2,0.34213,0.41544,0.54936,0.26979
371.21,0.34409,0.41251,0.55327,0.26784
371.22,0.34506,0.41153,0.55816,0.26491
371.22,0.34702,0.41056,0.56207,0.26295
371.23,0.34702,0.41056,0.56696,0.261
371.24,0.348,0.40958,0.57087,0.25904
371.25,0.34604,0.40958,0.57576,0.25611
371.26,0.34506,0.4086,0.57869,0.25318
371.26,0.34213,0.40762,0.5826,0.25122
371.27,0.3392,0.40665,0.58651,0.24829
371.28,0.33529,0.40567,0.58944,0.24633
371.29,0.33236,0.40665,0.59238,0.24438
371.3,0.32845,0.4086,0.59531,0.2434
371.3,0.32454,0.4086,0.59824,0.2434
371.31,0.31867,0.40958,0.6002,0.24242
371.32,0.31281,0.40958,0.60313,0.24047
371.33,0.30499,0.40958,0.60606,0.23851
371.34,0.29814,0.4086,0.60997,0.23656
371.34,0.28935,0.40665,0.6129,0.2346
371.35,0.28152,0.40567,0.61584,0.23167
371.36,0.2737,0.40469,0.61877,0.23069
371.37,0.26491,0.40665,0.62072,0.22874
371.38,0.25513,0.4086,0.62366,0.22678
371.38,0.24536,0.40958,0.62659,0.22581
371.39,0.23558,0.41447,0.62952,0.22678
371.4,0.22483,0.42424,0.63245,0.22678
371.41,0.21505,0.43988,0.63636,0.22776
371.42,0.20528,0.46041,0.64027,0.22972
371.42,0.19648,0.48387,0.64418,0.23363
371.43,0.18671,0.50929,0.64907,0.2434
371.44,0.17986,0.5347,0.65298,0.25904
371.45,0.17204,0.55816,0.65689,0.28348
371.46,0.16618,0.57967,0.6608,0.31672
371.46,0.16129,0.59726,0.66471,0.35679
371.47,0.15543,0.60997,0.66764,0.40274
371.48,0.15054,0.61779,0.67155,0.45161
371.49,0.14663,0.62268,0.67546,0.50147
371.5,0.14272,0.62366,0.68035,0.54252
371.5,0.13978,0.62463,0.68524,0.57771
371.51,0.13685,0.62463,0.68915,0.6129
371.52,0.1349,0.62561,0.69306,0.64418
371.53,0.13294,0.62366,0.69599,0.6696
371.54,0.13099,0.61975,0.6999,0.68817
